"Project ID","Workspace","Group(s)","Team(s)","AI ($)","Hosting ($)","Storage ($)","Other ($)","Total ($)"
"07db7010-6ae4-4e26-a111-981e2d56d565","","AZ-Replit - Growth Xfinity Consumer Product Marketing - Admin","Growth Xfinity Consumer Product Marketing",24.3739,0.0000,0.0000,0.0000,24.3739
"dbe234b6-de37-4715-86af-eeefa3e91731","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",24.3696,0.0000,0.0000,0.0000,24.3696
"797228be-f4e3-4b37-b7d7-b133bc15e66a","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",24.3473,0.0000,0.0000,0.0000,24.3473
"4f9478b3-4cf9-48d6-9ed6-843862472f6f","","AZ-Replit - Strategic Development Mosaic - Admin; AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",24.3140,0.0000,0.0000,0.0000,24.3140
"78244230-1d1b-461d-a725-0c8d8fd2df63","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",24.3108,0.0000,0.0000,0.0000,24.3108
"e5766838-618a-4816-ad28-1a272fd7d10b","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",24.2943,0.0000,0.0000,0.0000,24.2943
"ebb3e0a6-3de6-4f17-ba86-b64639c7e25f","","AZ-Replit - Finance - Member","Finance",24.0363,0.0000,0.0000,0.0000,24.0363
"d83bd35d-0bb4-43c4-abfb-0af0218d5356","","AZ-Replit - Comcast Business Marketing - Viewer","Comcast Business Marketing",24.0240,0.0000,0.0000,0.0000,24.0240
"faca2137-401e-4e4d-9026-f2e0ba1745c5","","AZ-Replit - Talent and Learning - Member","Talent and Learning",23.9244,0.0000,0.0000,0.0000,23.9244
"ab6c95fa-913e-4d37-b4a3-334caf7e1231","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",23.8064,0.0000,0.0000,0.0000,23.8064
"4b7019a3-a3eb-454e-84bb-cd15651736a9","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",23.6959,0.0000,0.0000,0.0000,23.6959
"8794ac19-d7e0-4ed0-94cb-c52dd24c9647","","AZ-Replit - GPO CTS - Member","GPO CTS",23.6332,0.0000,0.0000,0.0000,23.6332
"21355faa-ba06-4d53-8b5a-9e6c9a4ad97e","","AZ-Replit - PREPROD-Admins; AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",23.5782,0.0000,0.0000,0.0000,23.5782
"f4438e0e-fce0-4012-8ecc-345254237273","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",23.5280,0.0000,0.0000,0.0000,23.5280
"b0ffed78-cb1e-4f64-aa06-ad2143d0b102","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",23.4405,0.0000,0.0000,0.0000,23.4405
"ccfe9f86-5b98-43b6-98ab-774e44deaa61","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",23.2715,0.0000,0.0000,0.0000,23.2715
"da404386-a890-42f7-9da6-af7b5ae1ce1e","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",23.2599,0.0000,0.0000,0.0000,23.2599
"8522a490-6d07-4e00-95e5-a37a79c98ef1","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",23.1447,0.0000,0.0000,0.0000,23.1447
"ccbb9913-8161-4da9-92e1-e9986410d0d2","","AZ-Replit - Corporate Communications - Member; BnD Analytics Team","Corporate Communications",23.1416,0.0000,0.0000,0.0000,23.1416
"61d6cffa-bf65-479e-8651-7dbffa1a5ecf","","AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",23.0955,0.0000,0.0000,0.0000,23.0955
"b997a6d2-f7d6-4902-bdb0-45c59ad8ff62","","AZ-Replit - GPO CTS - Viewer","GPO CTS",22.9844,0.0000,0.0000,0.0000,22.9844
"04c03a6f-c2d3-4d7c-83a3-026f680edc75","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",22.9738,0.0000,0.0000,0.0000,22.9738
"970668d5-64a3-42eb-a607-6bc4bfdd4ec9","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",22.9448,0.0000,0.0000,0.0000,22.9448
"9ad274f8-9a71-4ac4-900a-0877a77114ee","","AZ-Replit - Wireless - Member","Wireless",22.9172,0.0000,0.0000,0.0000,22.9172
"cd1011c0-9b27-4a2b-baa4-26c82a7ab8c0","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",22.8688,0.0000,0.0000,0.0000,22.8688
"6dfd2a4f-4574-4a8e-a770-9b5bd4e08e76","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",22.7773,0.0000,0.0000,0.0000,22.7773
"be935ff4-6f30-4c82-b62f-e21548837c4f","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",22.7507,0.0000,0.0000,0.0000,22.7507
"9cc2f200-b1f8-4f1b-9d95-1d68e6bcdde9","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",22.6579,0.0000,0.0000,0.0000,22.6579
"5a4f8072-946c-45c8-b6ff-955e74662454","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",22.5929,0.0000,0.0000,0.0000,22.5929
"d77cf71e-e117-4eaa-9045-a0d3edbc6f07","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",22.4754,0.0000,0.0000,0.0000,22.4754
"9767bfd6-a435-4c45-aae1-b87007f9800e","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",22.4089,0.0000,0.0000,0.0000,22.4089
"c5cc9da9-8bba-4256-ac2b-7364f29723d1","","AZ-Replit - GPO CTS - Member","GPO CTS",22.3933,0.0000,0.0000,0.0000,22.3933
"3ff232ee-e799-4a1a-b99d-4f45e43a24e7","","AZ-Replit - Growth Strategy & Operations - Admin","Growth Strategy & Operations",22.3260,0.0000,0.0000,0.0000,22.3260
"7541996f-2037-432d-97b4-548718870058","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",22.3180,0.0000,0.0000,0.0000,22.3180
"a88bb84e-4644-4f9c-bba7-1d27a2555f33","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",22.1871,0.0000,0.0000,0.0000,22.1871
"b0d33a65-7bb5-4bcc-ba9f-470610019ce8","","AZ-Replit - Comcast Business Customer Solutions - Admin","Comcast Business Consumer Solutions",22.1810,0.0000,0.0000,0.0000,22.1810
"82fb8047-6734-4881-8f53-2873a88c526a","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",22.1586,0.0000,0.0000,0.0000,22.1586
"8d11be43-4637-49f3-a137-09c0516a3d9e","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",21.9761,0.0000,0.0000,0.0000,21.9761
"bd59447f-0dfd-4bd5-8131-ca6492ce913f","","AZ-Replit - Finance - Admin","Finance",21.9737,0.0000,0.0000,0.0000,21.9737
"526bc6eb-7e62-4bc0-adad-89a66d4fa3ce","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",21.7514,0.0000,0.0000,0.0000,21.7514
"2152d3d4-9823-4af3-84ce-a06e7f3759e7","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",21.6024,0.0000,0.0000,0.0000,21.6024
"e3757218-62c0-468c-82e8-964992227e89","","AZ-Replit - Finance - Member","Finance",21.5038,0.0000,0.0000,0.0000,21.5038
"a19d560d-087a-4add-b82d-11c63fd25119","","AZ-Replit - Corporate Communications - Member","Corporate Communications",21.1092,0.0000,0.0000,0.0000,21.1092
"5396ed3f-274c-498c-8fe6-9fb62c8b93c1","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",21.0478,0.0000,0.0000,0.0000,21.0478
"655af64b-225c-4060-a587-051fa4ed7a5a","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",20.8865,0.0000,0.0000,0.0000,20.8865
"a598a213-505b-4183-9880-eaa836357752","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",20.8240,0.0000,0.0000,0.0000,20.8240
"428132a5-12cb-420d-863c-86a1e8c7deb2","","AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",20.8011,0.0000,0.0000,0.0000,20.8011
"1e33f462-dc10-4b9f-aa4e-2b61e67df29d","","AZ-Replit - Freewheel - Member","Freewheel",20.5303,0.0000,0.0000,0.0000,20.5303
"015611ce-c220-4b94-905f-f2ae6567ee34","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",20.4973,0.0000,0.0000,0.0000,20.4973
"7404cf28-c5b2-423f-9342-372a0c07dcbe","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",20.1919,0.0000,0.0000,0.0000,20.1919
"32fb0fdc-cc9e-4fab-bf60-afdf8353fbb6","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",20.1816,0.0000,0.0000,0.0000,20.1816
"ca615960-5a1f-4c7f-95f9-4bb9510abbb4","","AZ-Replit - Growth Xfinity Consumer Product Marketing - Admin","Growth Xfinity Consumer Product Marketing",20.0580,0.0000,0.0000,0.0000,20.0580
"a1c8d7f0-e161-4a16-8aad-dc5f7f20f0a3","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",20.0183,0.0000,0.0000,0.0000,20.0183
"93069fe3-215e-401f-9943-40bfea983427","","AZ-Replit - NBCU - Member","NBCU",19.9109,0.0000,0.0000,0.0000,19.9109
"b7d88aac-8c47-493d-8081-5e20e7fa9333","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",19.5447,0.0000,0.0000,0.0000,19.5447
"9ca504a5-cd81-4cfc-abd6-273e861cad6d","","AZ-Replit - GPO CTS - Admin; AZ-Replit - GPO CTS - Member","GPO CTS",19.4631,0.0000,0.0000,0.0000,19.4631
"e3ee8d60-f34b-4312-9429-dc21b405407e","","AZ-Replit - GPO CTS - Member","GPO CTS",19.4381,0.0000,0.0000,0.0000,19.4381
"d6d9cfcf-b23b-44a9-9157-c9c9534b6dad","","AZ-Replit - Talent and Learning - Member","Talent and Learning",19.4313,0.0000,0.0000,0.0000,19.4313
"61676e34-6f95-4b14-bd85-32867c1a7a6e","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",19.4145,0.0000,0.0000,0.0000,19.4145
"29fd86a0-d9eb-44b1-8003-acecacc20748","","AZ-Replit - Growth Strategy & Operations - Admin","Growth Strategy & Operations",19.3754,0.0000,0.0000,0.0000,19.3754
"35b3988d-9270-4cd6-aa56-f44f6cac5846","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",19.3301,0.0000,0.0000,0.0000,19.3301
"c0c34eae-5169-4fbe-a5cd-1e14e501dcc6","","AZ-Replit - GPO CTS - Member","GPO CTS",19.3174,0.0000,0.0000,0.0000,19.3174
"9ec9b267-791f-48c0-9860-150651a7b1e2","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",19.2915,0.0000,0.0000,0.0000,19.2915
"74313c6e-73e6-4f0f-a951-2f0de1452c0e","","AZ-Replit - Finance - Admin","Finance",19.1495,0.0000,0.0000,0.0000,19.1495
"3b5fe21b-568d-48ff-9d73-a95d29d4a0e4","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",19.0719,0.0000,0.0000,0.0000,19.0719
"8bf0e90e-bbf7-4c27-92c1-c6a21f849e0f","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",19.0330,0.0000,0.0000,0.0000,19.0330
"df0b1fc4-d083-43b6-b853-aeebb37a2613","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",18.8905,0.0000,0.0000,0.0000,18.8905
"912de4eb-fff2-4a43-92b9-c86dbf73a9b6","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",18.8707,0.0000,0.0000,0.0000,18.8707
"b3575f60-a57f-49eb-8c68-e6bf9444de73","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",18.7297,0.0000,0.0000,0.0000,18.7297
"a03d22a0-387b-467b-9a41-b5ae0216da1c","","AZ-Replit - GPO CTS - Member","GPO CTS",18.7082,0.0000,0.0000,0.0000,18.7082
"891e29ae-4520-435c-b5fb-6a619c2b74fa","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",18.6695,0.0000,0.0000,0.0000,18.6695
"a9b8de2e-0bf8-4bd8-b56e-e3a0552e5e56","","AZ-Replit - Growth Xfinity Consumer Product Marketing - Admin","Growth Xfinity Consumer Product Marketing",18.5749,0.0000,0.0000,0.0000,18.5749
"34db0418-3e38-4a6c-9944-e9afe2fa2fcb","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",18.4267,0.0000,0.0000,0.0000,18.4267
"05fa6703-adfd-4649-aed7-fe508dbe3853","","AZ-Replit - GPO CTS - Member","GPO CTS",18.2777,0.0000,0.0000,0.0000,18.2777
"185f5ba6-6b9a-4bd2-a100-19321f300d90","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",18.2675,0.0000,0.0000,0.0000,18.2675
"cb0a7ae3-3c34-4c3f-8075-2efa525fc729","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",18.2674,0.0000,0.0000,0.0000,18.2674
"907c37b8-01b7-4d72-95a8-68905eaf95cf","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",18.1955,0.0000,0.0000,0.0000,18.1955
"de465970-eb62-4e20-8119-ef1c6b326bdf","","AZ-Replit - Growth Strategy & Operations - Admin","Growth Strategy & Operations",18.1288,0.0000,0.0000,0.0000,18.1288
"c9fc422d-a417-4f8e-9451-92593a574513","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",18.0575,0.0000,0.0000,0.0000,18.0575
"8bf87b6e-c109-407f-8b6e-fd613a802a3b","","AZ-Replit - Growth Strategy & Operations - Admin","Growth Strategy & Operations",18.0220,0.0000,0.0000,0.0000,18.0220
"739ddff6-9339-4537-933a-34daf810e146","","AZ-Replit - GPO Connected Living - Admin","GPO Connected Living",17.9110,0.0000,0.0000,0.0000,17.9110
"1d0d0114-cc4f-4782-9452-a52e80960a7e","","AZ-Replit - GPO Connected Living - Admin","GPO Connected Living",17.8784,0.0000,0.0000,0.0000,17.8784
"b6495440-b5ae-4243-8201-78aec63ca1d9","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",17.8159,0.0000,0.0000,0.0000,17.8159
"6632c165-70ed-44ae-bfaf-f06eb8b4a871","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",17.8131,0.0000,0.0000,0.0000,17.8131
"7f6f9a97-ccaf-4660-96e6-624d56231512","","AZ-Replit - Strategic Development Mosaic - Admin; AZ-Replit - Strategic Development Mosaic - Member","Strategic Development Mosaic",17.7604,0.0000,0.0000,0.0000,17.7604
"a3e6aacb-116f-4036-85b6-e1b97487ac2d","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",17.6784,0.0000,0.0000,0.0000,17.6784
"efe534b1-3439-4eed-ae4d-089916383985","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",17.6047,0.0000,0.0000,0.0000,17.6047
"72ff3aba-a34b-4041-b49f-f12d275e8f74","","AZ-Replit - Finance - Member","Finance",17.5190,0.0000,0.0000,0.0000,17.5190
"43df5f01-588c-4493-9f58-a6e78c587000","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",17.5017,0.0000,0.0000,0.0000,17.5017
"3868eec5-467a-4bf4-9f93-cbae1b89d85c","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",17.3364,0.0000,0.0000,0.0000,17.3364
"10f016b9-5f9b-4866-a25b-9d1f191dde55","","AZ-Replit - Wireless - Member","Wireless",17.2767,0.0000,0.0000,0.0000,17.2767
"724fd8b0-828f-4d99-982e-8d1e6bf15fc3","","AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",17.2016,0.0000,0.0000,0.0000,17.2016
"7400915f-dab0-4beb-b70b-e344e358b680","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",17.2006,0.0000,0.0000,0.0000,17.2006
"8649f639-9d9e-4eb1-9337-82a8c26174cf","","AZ-Replit - Finance - Member","Finance",17.1771,0.0000,0.0000,0.0000,17.1771
"419ad567-98b0-408a-8e1b-be895bfeb4fb","","AZ-Replit - Finance - Admin","Finance",17.1616,0.0000,0.0000,0.0000,17.1616
"a34dd698-01ee-477b-bffd-ab442f43b93e","","AZ-Replit - Comcast Business Marketing - Admin; AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",17.1563,0.0000,0.0000,0.0000,17.1563
"60b56747-d1ab-455f-9ba2-c8694b18fa70","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",17.0924,0.0000,0.0000,0.0000,17.0924
"7080e935-0efe-4176-9717-ba64f09a0833","","AZ-Replit - Talent and Learning - Member","Talent and Learning",17.0637,0.0000,0.0000,0.0000,17.0637
"a47998c4-9cfe-4fec-a92f-ef09f462c253","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",17.0635,0.0000,0.0000,0.0000,17.0635
"59ad977a-fdbf-4198-be57-677378552052","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",16.9707,0.0000,0.0000,0.0000,16.9707
"5966f2d6-fa11-4883-9724-efe28d9a3a22","","AZ-Replit - Finance - Member","Finance",16.7991,0.0000,0.0000,0.0000,16.7991
"f21013b8-bf38-4884-9273-c5bb46661d9c","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",16.7971,0.0000,0.0000,0.0000,16.7971
"85a307e4-bc1d-4213-aa58-4183b2bb0152","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",16.7883,0.0000,0.0000,0.0000,16.7883
"970ae863-952b-480b-8178-e6d338e2e5df","","AZ-Replit - GPO CTS - Member","GPO CTS",16.7649,0.0000,0.0000,0.0000,16.7649
"a8652318-b192-45ad-ab80-71ef8a7757da","","AZ-Replit - GPO CTS - Member","GPO CTS",16.7425,0.0000,0.0000,0.0000,16.7425
"0b6a48cc-12fb-4f3c-8407-312511cbfc41","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",16.7206,0.0000,0.0000,0.0000,16.7206
"ff5e8929-bf2a-4b0a-b2d6-28876feeb3d1","","AZ-Replit - Finance - Admin","Finance",16.6508,0.0000,0.0000,0.0000,16.6508
"495b96c0-140e-4305-b077-cc261c12e942","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",16.6475,0.0000,0.0000,0.0000,16.6475
"c387aab2-e42a-4e56-9ae5-226a80a4eeae","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",16.6439,0.0000,0.0000,0.0000,16.6439
"29424538-22d4-499f-9458-f806e1a05bb9","","AZ-Replit - Corporate Communications - Admin; AZ-Replit - Corporate Communications - Member","Corporate Communications",16.5821,0.0000,0.0000,0.0000,16.5821
"5fb2e46e-4de5-46cb-9834-63396530a128","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",16.2971,0.0000,0.0000,0.0000,16.2971
"9feccf0f-1f3f-4904-aac1-4374a2e6851c","","AZ-Replit - GPO Creative Services - Member","GPO Creative Services",16.2461,0.0000,0.0000,0.0000,16.2461
"651fe62a-c58e-4e49-8b15-403f4b4cb8a9","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",16.1975,0.0000,0.0000,0.0000,16.1975
"bd7362d8-c9ad-45c5-9050-5026a4f5115e","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",16.0733,0.0000,0.0000,0.0000,16.0733
"608f8ac6-eaef-4911-9de7-1e5e73b0d94f","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",16.0399,0.0000,0.0000,0.0000,16.0399
"d489da9d-2715-424d-a73f-64cdf495de4c","","AZ-Replit - Comcast Business Marketing - Viewer","Comcast Business Marketing",15.8677,0.0000,0.0000,0.0000,15.8677
"11a5ffe4-c9d9-4ac2-9bd7-71df41fecf4c","","AZ-Replit - Comcast Business Customer Solutions - Admin","Comcast Business Consumer Solutions",15.8096,0.0000,0.0000,0.0000,15.8096
"df7be7fa-a3ca-4984-b5e1-75c5522797a8","","AZ-Replit - GPO CTS - Viewer","GPO CTS",15.6593,0.0000,0.0000,0.0000,15.6593
"af52e826-4e44-48ca-8e9b-6945be1af57e","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",15.5420,0.0000,0.0000,0.0000,15.5420
"ecd572b4-60f1-4170-825e-69316652caf9","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",15.4878,0.0000,0.0000,0.0000,15.4878
"114cc906-2bf5-435e-b745-fd64acd3c7b9","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",15.4594,0.0000,0.0000,0.0000,15.4594
"ac90cb05-5bae-4c50-9354-eb03ae256e9c","","AZ-Replit - TPX IT - Member","TPX IT",15.4313,0.0000,0.0000,0.0000,15.4313
"ad763bdd-8183-4ddf-b19a-a8cd02e9bd6e","","AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",15.4239,0.0000,0.0000,0.0000,15.4239
"b0c2d8cf-20bf-4af4-98e7-13184d9d1ac1","","AZ-Replit - Growth Xfinity Consumer Product Marketing - Admin","Growth Xfinity Consumer Product Marketing",15.4088,0.0000,0.0000,0.0000,15.4088
"65ccdba9-bbfa-4c82-b5b8-fa4d87c2a740","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",15.4014,0.0000,0.0000,0.0000,15.4014
"b6fd7cf5-aebb-4d81-8557-8979db34457b","","AZ-Replit - Talent and Learning - Member","Talent and Learning",15.3288,0.0000,0.0000,0.0000,15.3288
"f9cfe455-d50a-4f43-a4d4-f794e7dc80b3","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",15.2795,0.0000,0.0000,0.0000,15.2795
"1a6cf316-0546-4094-9d08-c67d2ed76b2c","","AZ-Replit - Growth CXSO Account Mgmt - Admin; AZ-Replit - Growth CXSO Account Mgmt - Member","Growth CXSO Account Mgmt",15.1647,0.0000,0.0000,0.0000,15.1647
"8e871301-5259-4dd4-ac59-243dc63ed981","","AZ-Replit - Finance - Member","Finance",15.1632,0.0000,0.0000,0.0000,15.1632
"f270314f-1191-42cc-9f86-28b0a5e77833","","AZ-Replit - Finance - Member","Finance",15.1042,0.0000,0.0000,0.0000,15.1042
"ca7f457a-3d84-460f-bb4c-3da9d53e8c21","","AZ-Replit - GPO Connected Living - Member","GPO Connected Living",15.0780,0.0000,0.0000,0.0000,15.0780
"bcf931ac-e51a-42d5-a640-66f27b435f00","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",14.9508,0.0000,0.0000,0.0000,14.9508
"73e3d39e-1882-4b3f-93a6-42a988c326d5","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",14.9415,0.0000,0.0000,0.0000,14.9415
"9ee3905d-ce61-4c67-b900-bc7ce4b66ac1","","AZ-Replit - GPO Creative Services - Admin; AZ-Replit - GPO Creative Services - Member","GPO Creative Services",14.9263,0.0000,0.0000,0.0000,14.9263
"13eb2a9c-e75a-4134-aa90-8786d015aadf","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",14.9249,0.0000,0.0000,0.0000,14.9249
"a0eadce8-a1a9-4349-af03-a5fbb4e38312","","AZ-Replit - Comcast Business Customer Solutions - Member; AZ-Replit - Comcast Business Customer Solutions - Viewer","Comcast Business Consumer Solutions",14.8709,0.0000,0.0000,0.0000,14.8709
"3cff2500-d3f2-4774-a555-f27a413ca4e4","","AZ-Replit - PREPROD-Admins; AZ-Replit - Strategic Development LIFT Labs - Admin; AZ-Replit - Strategic Development LIFT Labs - Member; AZ-Replit - Strategic Development Mosaic - Admin; AZ-Replit - Strategic Development Mosaic - Member","Strategic Development LIFT Labs; Strategic Development Mosaic",14.7361,0.0000,0.0000,0.0000,14.7361
"6430a50a-c7ea-454e-b05d-4b006623c357","","AZ-Replit - Finance - Admin","Finance",14.7146,0.0000,0.0000,0.0000,14.7146
"c21129ee-9999-4a86-9c08-455d4e80a261","","AZ-Replit - EBI Enterprise Analytics - Member","EBI Enterprise Analytics",14.6550,0.0000,0.0000,0.0000,14.6550
"9cee32b7-b31e-421b-9b3d-95934d2a3a17","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",14.6304,0.0000,0.0000,0.0000,14.6304
"6ed20179-4236-43f9-8f5e-c9d3e82086ee","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",14.5590,0.0000,0.0000,0.0000,14.5590
"3a709434-ac49-480f-a524-10963c332a5f","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",14.5453,0.0000,0.0000,0.0000,14.5453
"bef48dc3-8edd-4413-8876-b9429efdfaa4","","AZ-Replit - Strategic Development LIFT Labs - Member","Strategic Development LIFT Labs",14.4903,0.0000,0.0000,0.0000,14.4903
"3de01651-ef24-48fd-83a7-dc5cf1f5c88d","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",14.3007,0.0000,0.0000,0.0000,14.3007
"d8f9ba85-8e26-49a9-a4cf-a00b31e467e8","","AZ-Replit - GPO Creative Services - Admin; AZ-Replit - GPO Creative Services - Member","GPO Creative Services",14.2819,0.0000,0.0000,0.0000,14.2819
"85718e45-5472-4ff4-98da-353ca48bdb5e","","AZ-Replit - Corporate Communications - Admin","Corporate Communications",14.2142,0.0000,0.0000,0.0000,14.2142
"c5bc1d4e-a348-4101-a370-cbb8db90d771","","AZ-Replit - Growth Strategy & Operations - Member","Growth Strategy & Operations",14.1982,0.0000,0.0000,0.0000,14.1982
"874ce9e7-45ab-4761-ac12-efdea99256fa","","AZ-Replit - Comcast Advertising - Member","Comcast Advertising",14.1875,0.0000,0.0000,0.0000,14.1875
"74bd2b33-8fb2-4408-95f0-574870816e23","","AZ-Replit - Comcast Business Customer Solutions - Member","Comcast Business Consumer Solutions",14.1632,0.0000,0.0000,0.0000,14.1632
"03b5af23-5c6f-498f-bf2d-f598be5de532","","AZ-Replit - Comcast Business Marketing - Member","Comcast Business Marketing",14.0593,0.0000,0.0000,0.0000,14.0593
"90b14068-1000-4f77-b745-fcd7f6efc598","","AZ-Replit - Growth Strategy & Operations - Admin","Growth Strategy & Operations",13.8906,0.0000,0.0000,0.0000,13.8906
"bb62c151-9b78-4f52-934e-1f03609e297a","","AZ-Replit - Growth MDU - Admin","Growth MDU",13.8380,0.0000,0.0000,0.0000,13.8380
"1f70874e-f5de-4e37-ac46-598f387ec95e","","AZ-Replit - Wireless - Member","Wireless",13.8301,0.0000,0.0000,0.0000,13.8301
"3de10151-734e-4bce-8170-cffabcb911a9","","AZ-Replit - GPO CTS - Admin; AZ-Replit - GPO Connected Living - Admin; AZ-Replit - GPO Creative Services - Admin","GPO CTS; GPO Connected Living; GPO Creative Services",13.7897,0.0000,0.0000,0.0000,13.7897
"c0fff92f-32dc-451a-a421-bdcc36b2e47a","","AZ-Replit - HR Compensation - Admin; AZ-Replit - HR Compensation - Member","HR Compensation",13.6765,0.0000,0.0000,0.0000,13.6765
